CMDLINE /home/diatomstone/.venvs/pytorch/bin/python3 train.py --steps 500 --config small --generate --prompt Alice
FUNC transformer.forward 72.5039 1775445710.2793 75.4570 1775445710.3194 0
FUNC transformer.forward 75.4570 1775445710.3676 75.4609 1775445710.4097 0
FUNC transformer.forward 72.5078 1775445710.4589 75.4609 1775445710.4991 0
FUNC transformer.forward 75.4609 1775445710.5447 74.5703 1775445710.5839 0
FUNC transformer.forward 72.5078 1775445710.6337 74.4453 1775445710.6732 0
FUNC transformer.forward 74.4453 1775445710.7189 75.4609 1775445710.7578 0
FUNC transformer.forward 73.4180 1775445710.8063 75.4648 1775445710.8482 0
FUNC transformer.forward 75.4648 1775445710.9020 75.4648 1775445710.9405 0
FUNC transformer.forward 73.5430 1775445710.9865 74.4492 1775445711.0275 0
FUNC transformer.forward 74.4492 1775445711.0733 75.4648 1775445711.1124 0
FUNC transformer.forward 73.4180 1775445711.1609 75.4805 1775445711.2006 0
FUNC transformer.forward 75.4805 1775445711.2463 75.4805 1775445711.2848 0
FUNC transformer.forward 72.5117 1775445711.3336 75.4727 1775445711.3739 0
FUNC transformer.forward 75.4727 1775445711.4251 75.4727 1775445711.4635 0
FUNC transformer.forward 73.4102 1775445711.5139 76.4883 1775445711.5540 0
FUNC transformer.forward 76.4883 1775445711.6003 76.4883 1775445711.6389 0
FUNC transformer.forward 73.5312 1775445711.6869 76.5000 1775445711.7272 0
FUNC transformer.forward 76.5000 1775445711.7731 76.5039 1775445711.8129 0
FUNC transformer.forward 74.5547 1775445711.8591 75.4609 1775445711.8982 0
FUNC transformer.forward 75.4609 1775445711.9440 76.4766 1775445711.9830 0
FUNC transformer.forward 75.4453 1775445712.0295 77.5078 1775445712.0692 0
FUNC transformer.forward 77.5078 1775445712.1151 77.5078 1775445712.1570 0
FUNC transformer.forward 75.5859 1775445712.2077 76.4922 1775445712.2469 0
